MSZoning,LotFrontage,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,FullBath,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition
RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,532.0,Unf,988.0,GasA,TA,Y,SBrkr,0,988,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,WD,Abnorml
RL,65.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,576.0,GasA,Gd,Y,SBrkr,0,985,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,N,0,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,816.0,GasA,TA,Y,SBrkr,408,1224,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,414,0,WD,Normal
RL,81.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,LwQ,1175.0,GasA,Ex,Y,SBrkr,0,1175,1,TA,Typ,0,Gd,Detchd,RFn,2.0,TA,TA,Y,0,0,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,1395.0,GasA,TA,Y,SBrkr,0,1395,1,TA,Min1,1,TA,Attchd,RFn,2.0,TA,TA,Y,657,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,709.0,GasA,TA,Y,SBrkr,687,1844,1,TA,Min2,2,Gd,Basment,Unf,1.0,TA,TA,Y,84,0,COD,Abnorml
RM,56.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,936.0,GasA,TA,Y,SBrkr,0,936,1,TA,Typ,1,Gd,Attchd,Unf,0.0,TA,TA,P,51,0,WD,Normal
RM,69.0,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1347.0,GasA,Gd,Y,SBrkr,0,1347,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,827.0,GasA,Gd,Y,SBrkr,424,1251,1,Fa,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,N,0,0,WD,Normal
RM,69.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,1027.0,GasA,Ex,Y,SBrkr,606,1633,1,Gd,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,100,WD,Normal
RM,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,176.0,Unf,1008.0,GasA,TA,Y,SBrkr,185,1245,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,678.0,GasA,TA,N,SBrkr,0,832,1,TA,Typ,1,Gd,Detchd,Unf,2.0,Fa,Fa,N,0,0,WD,Abnorml
RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,930.0,GasW,TA,N,SBrkr,636,1566,2,Gd,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,54,228,WD,Abnorml
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,0.0,Unf,346.0,GasA,Ex,Y,SBrkr,1111,2268,3,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,N,0,108,WD,Normal
RM,100.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,840.0,Grav,Fa,N,FuseF,1128,2256,2,Fa,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,18,WD,Abnorml
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,738.0,GasA,Ex,Y,SBrkr,602,1470,1,TA,Min1,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RM,53.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,788.0,Unf,988.0,GasA,Ex,Y,SBrkr,582,1612,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,474.0,Unf,1108.0,GasA,TA,N,FuseA,908,2068,1,Gd,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,188.0,Unf,765.0,GasA,TA,N,FuseF,0,765,1,Gd,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,P,135,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,608.0,GasA,TA,Y,SBrkr,524,1132,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Abnorml
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,264.0,Unf,572.0,GasA,Ex,Y,FuseA,348,1196,1,TA,Typ,2,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RM,53.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,LwQ,835.0,GasA,TA,Y,FuseA,498,1453,1,Gd,Min2,2,Fa,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,300.0,Unf,780.0,GasA,TA,Y,SBrkr,636,1416,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,P,221,0,WD,Normal
RM,52.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1936,1980,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,276.0,Unf,528.0,GasA,Gd,Y,SBrkr,492,1040,1,TA,Typ,0,Gd,Detchd,Fin,2.0,TA,TA,P,306,0,WD,Normal
RM,52.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,448.0,Unf,928.0,GasA,TA,Y,FuseF,608,1536,2,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,0,10,WD,Normal
RM,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,960.0,Unf,1124.0,GasA,TA,Y,SBrkr,0,1068,1,TA,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,888.0,GasA,Ex,Y,SBrkr,1074,1962,1,TA,Typ,1,TA,Detchd,Unf,2.0,TA,TA,Y,160,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,0.0,Unf,780.0,GasA,Ex,Y,SBrkr,780,1560,1,Gd,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,344,0,WD,Normal
RM,52.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,662.0,GasA,Ex,Y,SBrkr,662,1324,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,100.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,Gd,TA,No,Rec,766.0,Unf,1422.0,GasA,Gd,Y,SBrkr,0,1675,2,TA,Typ,2,Gd,Attchd,Unf,1.0,TA,TA,Y,0,132,WD,Normal
RL,72.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,Fa,No,Unf,0.0,Unf,689.0,GasA,Gd,N,SBrkr,499,1224,1,TA,Mod,0,Gd,Detchd,Unf,1.0,Fa,Fa,N,0,0,COD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,1026.0,Unf,1212.0,GasA,TA,N,SBrkr,180,1392,1,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,ConLD,Normal
RL,65.0,Pave,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,368.0,Unf,600.0,GasA,Ex,N,SBrkr,319,919,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
C (all),68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,73.0,Unf,707.0,GasW,TA,N,SBrkr,942,1884,1,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,WD,Abnorml
RH,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,736.0,Unf,856.0,GasA,Gd,Y,SBrkr,744,1680,2,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,Fa,P,56,144,COD,Normal
RL,72.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72.0,Fa,Fa,CBlock,TA,TA,No,ALQ,704.0,Unf,1832.0,GasA,TA,N,SBrkr,0,1832,2,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,Y,0,58,WD,Normal
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,TA,TA,CBlock,TA,TA,Mn,BLQ,240.0,Rec,864.0,GasA,Ex,Y,SBrkr,0,892,1,Gd,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,775.0,Unf,864.0,GasA,Ex,Y,SBrkr,0,864,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,226,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1319.0,Unf,1319.0,GasA,TA,Y,SBrkr,0,1373,1,TA,Typ,2,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,WD,Normal
RL,86.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,Gd,No,Rec,267.0,ALQ,720.0,GasA,Ex,Y,SBrkr,720,1440,1,TA,Typ,2,TA,Attchd,Unf,2.0,TA,TA,Y,192,38,WD,Normal
RL,68.58035714285714,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,1420.0,GasA,Gd,Y,SBrkr,0,1483,1,TA,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,496,0,WD,Normal
RL,94.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,660.0,GasA,TA,N,SBrkr,0,756,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,N,80,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,PConc,Gd,TA,Av,ALQ,964.0,Unf,1117.0,GasA,Ex,Y,SBrkr,864,1981,2,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,336,104,WD,Normal
RL,124.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,3,1938,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,288.0,LwQ,972.0,GasA,TA,Y,FuseA,558,1610,2,Fa,Typ,1,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,WD,Normal
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1950,1987,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,104.0,Rec,663.0,GasA,Ex,Y,SBrkr,0,1074,1,Gd,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,0,52,WD,Normal
RL,50.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,192.0,Unf,756.0,GasA,Ex,Y,SBrkr,0,1531,1,TA,Typ,1,TA,Detchd,Unf,1.0,Fa,TA,Y,0,0,WD,Normal
RL,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1954,1998,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,954.0,Unf,1172.0,GasA,TA,Y,SBrkr,0,1172,1,TA,Typ,0,Gd,Attchd,Fin,1.0,TA,TA,Y,240,0,WD,Normal
RL,44.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,1508.0,GasA,Ex,Y,SBrkr,0,1508,1,Gd,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Con,Partial
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,1250.0,GasA,Ex,Y,SBrkr,0,1298,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,Fa,N,0,144,COD,Normal
RL,83.0,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1433.0,Unf,1433.0,GasA,Ex,Y,SBrkr,0,1433,1,Gd,Typ,2,TA,Attchd,RFn,2.0,Gd,Gd,Y,0,278,WD,Normal
RL,87.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,Gd,Gd,PConc,Gd,TA,No,GLQ,860.0,Unf,946.0,GasA,Ex,Y,SBrkr,838,1802,2,Gd,Typ,1,Gd,2Types,RFn,4.0,TA,TA,Y,450,92,WD,Normal
RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2010,2010,Gable,CompShg,VinylSd,VinylSd,Stone,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1222.0,GasA,Ex,Y,SBrkr,0,1222,2,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,54,WD,Normal
RL,82.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,6,1900,1993,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,Fa,Gd,No,Unf,0.0,Unf,676.0,GasA,TA,Y,SBrkr,614,1445,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,N,0,59,WD,Normal
RL,82.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Fa,Av,GLQ,870.0,Unf,870.0,GasA,Gd,Y,SBrkr,0,965,1,TA,Typ,0,Gd,Attchd,Unf,2.0,Gd,TA,Y,71,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,353.0,Unf,878.0,GasA,Ex,Y,SBrkr,800,1692,2,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,39,WD,Normal
RL,38.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,1026.0,GasA,Ex,Y,SBrkr,0,1026,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,316,85,WD,Normal
RL,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,480.0,Unf,876.0,GasA,TA,Y,SBrkr,0,876,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,No,GLQ,1682.0,Unf,1978.0,GasA,Ex,Y,SBrkr,0,1978,2,Gd,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,188,25,WD,Normal
RL,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1040.0,GasA,Ex,Y,SBrkr,1054,2098,2,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,331,38,WD,Normal
RM,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,672.0,Unf,848.0,GasA,Ex,Y,SBrkr,0,848,1,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,140,0,WD,Normal
RL,67.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,TA,N,SBrkr,0,640,1,TA,Min1,0,Gd,Detchd,Unf,1.0,TA,TA,N,0,0,ConLD,Normal
RL,68.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,381.0,GasA,Ex,Y,SBrkr,0,992,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,60,0,Oth,Abnorml
RL,60.0,Pave,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1070.0,Unf,1196.0,GasA,TA,Y,SBrkr,0,1196,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,257,0,WD,Normal
RL,89.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,744.0,GasA,Ex,N,FuseF,328,1120,1,Fa,Typ,0,Gd,Detchd,Unf,2.0,TA,Fa,P,0,0,WD,Abnorml
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,1008.0,GasA,TA,Y,SBrkr,0,1096,1,TA,Typ,1,Fa,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,64.0,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,960.0,GasA,Ex,Y,SBrkr,0,960,1,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,Y,0,0,WD,Normal
RL,67.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,1107.0,GasA,Fa,N,FuseA,0,1296,2,Fa,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
